 72,108.0
 72,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 76,108.0
 76,0.0
 72,108.0
 72,0.0
 79,118.0
 79,0.0
 80,108.0
 79,108.0
 80,0.0
 79,0.0
 80,108.0
 79,108.0
 80,0.0
 79,0.0
 80,108.0
 80,0.0
 80,108.0
 80,0.0
 80,108.0
 80,0.0
 80,108.0
 79,108.0
 80,0.0
 79,0.0
 75,118.0
 75,0.0
 77,108.0
 75,108.0
 77,0.0
 75,0.0
 77,108.0
 75,108.0
 77,0.0
 75,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 75,108.0
 77,0.0
 75,0.0
 72,101.0
 72,0.0
 73,93.0
 73,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 73,108.0
 72,108.0
 73,0.0
 72,0.0
 68,101.0
 68,0.0
 70,93.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 68,108.0
 70,0.0
 68,0.0
 65,108.0
 65,0.0
 68,108.0
 66,108.0
 68,0.0
 66,0.0
 63,108.0
 63,0.0
 66,108.0
 65,108.0
 66,0.0
 65,0.0
 61,108.0
 61,0.0
 65,108.0
 63,108.0
 65,0.0
 63,0.0
 60,108.0
 60,0.0
 61,72.0
 61,0.0
 78,87.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 77,80.0
 78,0.0
 77,0.0
 75,87.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 73,80.0
 75,0.0
 73,0.0
 78,87.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 77,80.0
 78,0.0
 77,0.0
 75,87.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 73,80.0
 73,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 78,108.0
 78,0.0
 79,108.0
 79,0.0
 80,108.0
 80,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 86,108.0
 86,0.0
 88,108.0
 88,0.0
 88,108.0
 88,0.0
 90,108.0
 90,0.0
 91,108.0
 91,0.0
 84,108.0
 84,0.0
 86,108.0
 86,0.0
 86,108.0
 86,0.0
 88,108.0
 88,0.0
 89,108.0
 89,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 76,108.0
 76,0.0
 72,108.0
 72,0.0
 72,61.0
 67,80.0
 72,0.0
 67,0.0
 69,80.0
 69,0.0
 71,80.0
 71,0.0
 72,80.0
 72,0.0
 74,80.0
 74,0.0
 76,80.0
 71,80.0
 76,0.0
 71,0.0
 72,80.0
 72,0.0
 74,80.0
 74,0.0
 76,80.0
 76,0.0
 77,80.0
 77,0.0
 79,80.0
 78,80.0
 79,0.0
 78,0.0
 79,80.0
 77,80.0
 79,0.0
 76,80.0
 77,0.0
 74,80.0
 76,0.0
 74,0.0
 72,69.0
 72,0.0
 74,61.0
 69,80.0
 74,0.0
 69,0.0
 71,80.0
 71,0.0
 73,80.0
 73,0.0
 74,80.0
 74,0.0
 76,80.0
 76,0.0
 77,80.0
 73,80.0
 77,0.0
 73,0.0
 74,80.0
 74,0.0
 76,80.0
 76,0.0
 77,80.0
 77,0.0
 79,80.0
 79,0.0
 81,80.0
 79,80.0
 81,0.0
 77,80.0
 79,0.0
 76,80.0
 77,0.0
 74,80.0
 76,0.0
 73,80.0
 74,0.0
 73,0.0
 71,69.0
 71,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 79,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 79,0.0
 86,93.0
 85,93.0
 86,0.0
 85,0.0
 86,93.0
 85,93.0
 86,0.0
 85,0.0
 86,93.0
 86,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 74,0.0
 76,93.0
 76,0.0
 78,93.0
 78,0.0
 79,93.0
 79,0.0
 81,93.0
 78,93.0
 81,0.0
 78,0.0
 79,80.0
 79,0.0
 72,61.0
 67,80.0
 72,0.0
 67,0.0
 69,80.0
 69,0.0
 71,80.0
 71,0.0
 72,80.0
 72,0.0
 74,80.0
 74,0.0
 76,80.0
 71,80.0
 76,0.0
 71,0.0
 72,80.0
 72,0.0
 74,80.0
 74,0.0
 76,80.0
 76,0.0
 77,80.0
 77,0.0
 79,80.0
 78,80.0
 79,0.0
 78,0.0
 79,80.0
 77,80.0
 79,0.0
 76,80.0
 77,0.0
 74,80.0
 76,0.0
 74,0.0
 72,69.0
 72,0.0
 74,61.0
 69,80.0
 74,0.0
 69,0.0
 71,80.0
 71,0.0
 73,80.0
 73,0.0
 74,80.0
 74,0.0
 76,80.0
 76,0.0
 77,80.0
 73,80.0
 77,0.0
 73,0.0
 74,80.0
 74,0.0
 76,80.0
 76,0.0
 77,80.0
 77,0.0
 79,80.0
 79,0.0
 81,80.0
 79,80.0
 81,0.0
 77,80.0
 79,0.0
 76,80.0
 77,0.0
 74,80.0
 76,0.0
 73,80.0
 74,0.0
 73,0.0
 71,69.0
 71,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 79,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 78,93.0
 79,0.0
 78,0.0
 79,93.0
 79,0.0
 86,93.0
 85,93.0
 86,0.0
 85,0.0
 86,93.0
 85,93.0
 86,0.0
 85,0.0
 86,93.0
 86,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 74,0.0
 76,93.0
 76,0.0
 78,93.0
 78,0.0
 79,93.0
 79,0.0
 81,93.0
 78,93.0
 81,0.0
 78,0.0
 79,80.0
 79,0.0
 77,93.0
 76,93.0
 77,0.0
 76,0.0
 77,93.0
 76,93.0
 77,0.0
 76,0.0
 77,93.0
 77,0.0
 81,108.0
 79,108.0
 81,0.0
 77,108.0
 79,0.0
 76,108.0
 77,0.0
 76,0.0
 74,108.0
 74,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 74,0.0
 77,108.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 71,0.0
 81,93.0
 79,93.0
 81,0.0
 77,93.0
 79,0.0
 76,93.0
 77,0.0
 76,0.0
 74,93.0
 74,0.0
 77,108.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 71,0.0
 81,93.0
 79,93.0
 81,0.0
 77,93.0
 79,0.0
 76,93.0
 77,0.0
 76,0.0
 74,93.0
 74,0.0
 81,108.0
 79,108.0
 81,0.0
 77,108.0
 79,0.0
 76,108.0
 77,0.0
 76,0.0
 74,108.0
 74,0.0
 81,108.0
 79,108.0
 81,0.0
 77,108.0
 79,0.0
 76,108.0
 77,0.0
 76,0.0
 74,108.0
 74,0.0
 77,108.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 69,108.0
 71,0.0
 67,108.0
 69,0.0
 65,108.0
 67,0.0
 64,108.0
 65,0.0
 62,108.0
 64,0.0
 62,0.0
 60,108.0
 60,0.0
 72,123.0
 76,123.0
 72,0.0
 76,0.0
 72,123.0
 76,123.0
 72,0.0
 76,0.0
 81,108.0
 80,108.0
 81,0.0
 80,0.0
 81,108.0
 77,108.0
 81,0.0
 72,108.0
 77,0.0
 69,108.0
 72,0.0
 69,0.0
 67,108.0
 67,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 79,108.0
 83,0.0
 79,0.0
 84,108.0
 84,0.0
 81,108.0
 80,108.0
 81,0.0
 80,0.0
 81,108.0
 77,108.0
 81,0.0
 72,108.0
 77,0.0
 69,108.0
 72,0.0
 69,0.0
 67,108.0
 67,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 79,108.0
 83,0.0
 79,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 79,108.0
 83,0.0
 79,0.0
 84,108.0
 84,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 86,108.0
 83,108.0
 86,0.0
 83,0.0
 84,108.0
 84,0.0
 77,93.0
 76,93.0
 77,0.0
 76,0.0
 77,93.0
 76,93.0
 77,0.0
 76,0.0
 77,93.0
 77,0.0
 81,108.0
 79,108.0
 81,0.0
 77,108.0
 79,0.0
 76,108.0
 77,0.0
 76,0.0
 74,108.0
 74,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 73,93.0
 74,0.0
 73,0.0
 74,93.0
 74,0.0
 77,108.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 71,0.0
 81,93.0
 79,93.0
 81,0.0
 77,93.0
 79,0.0
 76,93.0
 77,0.0
 76,0.0
 74,93.0
 74,0.0
 77,108.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 71,0.0
 81,93.0
 79,93.0
 81,0.0
 77,93.0
 79,0.0
 76,93.0
 77,0.0
 76,0.0
 74,93.0
 74,0.0
 81,108.0
 79,108.0
 81,0.0
 77,108.0
 79,0.0
 76,108.0
 77,0.0
 76,0.0
 74,108.0
 74,0.0
 81,108.0
 79,108.0
 81,0.0
 77,108.0
 79,0.0
 76,108.0
 77,0.0
 76,0.0
 74,108.0
 74,0.0
 77,108.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 69,108.0
 71,0.0
 67,108.0
 69,0.0
 65,108.0
 67,0.0
 64,108.0
 65,0.0
 62,108.0
 64,0.0
 62,0.0
 60,108.0
 60,0.0
 72,123.0
 76,123.0
 72,0.0
 76,0.0
 72,123.0
 76,123.0
 72,0.0
 76,0.0
 81,108.0
 80,108.0
 81,0.0
 80,0.0
 81,108.0
 77,108.0
 81,0.0
 72,108.0
 77,0.0
 69,108.0
 72,0.0
 69,0.0
 67,108.0
 67,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 79,108.0
 83,0.0
 79,0.0
 84,108.0
 84,0.0
 81,108.0
 80,108.0
 81,0.0
 80,0.0
 81,108.0
 77,108.0
 81,0.0
 72,108.0
 77,0.0
 69,108.0
 72,0.0
 69,0.0
 67,108.0
 67,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 79,108.0
 83,0.0
 79,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 79,108.0
 83,0.0
 79,0.0
 84,108.0
 84,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 78,108.0
 79,0.0
 78,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 86,108.0
 83,108.0
 86,0.0
 83,0.0
 84,108.0
 84,0.0
 67,118.0
 67,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 78,108.0
 78,0.0
 79,108.0
 79,0.0
 80,108.0
 80,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 85,108.0
 85,0.0
 86,108.0
 86,0.0
 86,108.0
 86,0.0
 86,108.0
 86,0.0
 79,108.0
 79,0.0
 67,108.0
 67,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 78,108.0
 78,0.0
 79,108.0
 79,0.0
 80,108.0
 80,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 85,108.0
 85,0.0
 86,108.0
 86,0.0
 86,108.0
 86,0.0
 86,108.0
 86,0.0
 79,108.0
 79,0.0
 79,118.0
 79,0.0
 80,108.0
 79,108.0
 80,0.0
 79,0.0
 80,108.0
 79,108.0
 80,0.0
 79,0.0
 80,108.0
 80,0.0
 80,108.0
 80,0.0
 80,108.0
 80,0.0
 80,108.0
 79,108.0
 80,0.0
 79,0.0
 75,118.0
 75,0.0
 77,108.0
 75,108.0
 77,0.0
 75,0.0
 77,108.0
 75,108.0
 77,0.0
 75,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 75,108.0
 77,0.0
 75,0.0
 72,101.0
 72,0.0
 73,93.0
 73,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 73,108.0
 72,108.0
 73,0.0
 72,0.0
 68,93.0
 68,0.0
 70,93.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 70,0.0
 70,108.0
 68,108.0
 70,0.0
 68,0.0
 65,108.0
 65,0.0
 68,108.0
 66,108.0
 68,0.0
 66,0.0
 63,108.0
 63,0.0
 66,108.0
 65,108.0
 66,0.0
 65,0.0
 61,108.0
 61,0.0
 65,108.0
 63,108.0
 65,0.0
 63,0.0
 60,108.0
 60,0.0
 61,72.0
 61,0.0
 78,87.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 77,80.0
 78,0.0
 77,0.0
 75,87.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 73,80.0
 75,0.0
 73,0.0
 78,87.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 78,0.0
 78,80.0
 77,80.0
 78,0.0
 77,0.0
 75,87.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 75,80.0
 75,0.0
 73,80.0
 73,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 65,108.0
 65,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 66,108.0
 66,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 78,108.0
 78,0.0
 79,108.0
 79,0.0
 80,108.0
 80,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 86,108.0
 86,0.0
 88,108.0
 88,0.0
 88,108.0
 88,0.0
 90,108.0
 90,0.0
 91,108.0
 91,0.0
 84,108.0
 84,0.0
 86,108.0
 86,0.0
 86,108.0
 86,0.0
 88,108.0
 88,0.0
 89,108.0
 89,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,88.0
 72,0.0
 73,88.0
 71,88.0
 73,0.0
 71,0.0
 72,88.0
 72,0.0
 74,88.0
 71,88.0
 74,0.0
 71,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 76,108.0
 76,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 79,108.0
 79,0.0
 76,108.0
 76,0.0
 72,108.0
 72,0.0
