 81,0.0
 79,108.0
 79,0.0
 79,108.0
 77,108.0
 79,0.0
 77,0.0
 76,108.0
 76,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 83,108.0
 84,0.0
 83,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 79,108.0
 77,108.0
 79,0.0
 77,0.0
 76,108.0
 76,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 84,108.0
 84,0.0
 84,108.0
 83,108.0
 84,0.0
 81,108.0
 83,0.0
 79,108.0
 81,0.0
 78,108.0
 79,0.0
 76,108.0
 78,0.0
 76,0.0
 74,108.0
 74,0.0
 83,108.0
 83,0.0
 83,108.0
 81,108.0
 83,0.0
 80,108.0
 81,0.0
 77,108.0
 80,0.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 74,0.0
 72,108.0
 72,0.0
 81,108.0
 79,108.0
 81,0.0
 78,108.0
 79,0.0
 76,108.0
 78,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 71,0.0
 79,108.0
 78,108.0
 79,0.0
 76,108.0
 78,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 71,108.0
 72,0.0
 71,0.0
 69,108.0
 69,0.0
 76,108.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 71,108.0
 72,0.0
 69,108.0
 71,0.0
 68,108.0
 69,0.0
 68,0.0
 69,108.0
 69,0.0
 76,108.0
 74,108.0
 76,0.0
 73,108.0
 74,0.0
 71,108.0
 73,0.0
 69,108.0
 71,0.0
 67,108.0
 69,0.0
 67,0.0
 66,108.0
 66,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,93.0
 74,0.0
 86,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 79,108.0
 78,118.0
 79,0.0
 78,0.0
 78,108.0
 78,0.0
 81,108.0
 79,118.0
 81,0.0
 79,0.0
 79,108.0
 79,0.0
 83,108.0
 81,118.0
 83,0.0
 81,0.0
 78,108.0
 78,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 71,108.0
 71,0.0
 74,108.0
 74,0.0
 79,108.0
 79,0.0
 79,118.0
 78,108.0
 79,0.0
 78,0.0
 81,108.0
 81,0.0
 81,118.0
 79,108.0
 81,0.0
 79,0.0
 83,108.0
 81,118.0
 83,0.0
 81,0.0
 78,108.0
 78,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 71,108.0
 71,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 79,108.0
 79,0.0
 79,118.0
 78,108.0
 79,0.0
 78,0.0
 78,108.0
 78,0.0
 81,108.0
 81,0.0
 81,118.0
 79,108.0
 81,0.0
 79,0.0
 79,108.0
 79,0.0
 83,108.0
 83,0.0
 83,118.0
 81,108.0
 83,0.0
 81,0.0
 81,108.0
 81,0.0
 84,108.0
 84,0.0
 84,118.0
 83,108.0
 84,0.0
 83,0.0
 83,108.0
 83,0.0
 86,108.0
 86,0.0
 86,118.0
 84,108.0
 86,0.0
 84,0.0
 84,108.0
 84,0.0
 88,108.0
 88,0.0
 89,108.0
 89,0.0
 80,108.0
 80,0.0
 81,108.0
 81,0.0
 82,108.0
 82,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 78,108.0
 78,0.0
 78,108.0
 78,0.0
 78,108.0
 78,0.0
 78,108.0
 78,0.0
 79,108.0
 79,0.0
 88,108.0
 88,0.0
 88,108.0
 88,0.0
 86,108.0
 86,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 71,108.0
 79,108.0
 71,0.0
 79,0.0
 88,108.0
 88,0.0
 88,108.0
 88,0.0
 86,108.0
 86,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 71,108.0
 79,108.0
 71,0.0
 79,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,123.0
 67,0.0
 69,123.0
 69,0.0
 71,123.0
 71,0.0
 72,123.0
 72,0.0
 74,123.0
 74,0.0
 76,123.0
 76,0.0
 77,123.0
 77,0.0
 79,123.0
 79,0.0
 79,108.0
 79,0.0
 76,108.0
 72,108.0
 76,0.0
 72,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 76,108.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 72,108.0
 76,0.0
 67,108.0
 72,0.0
 67,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 77,108.0
 77,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 76,108.0
 76,0.0
 72,108.0
 72,0.0
 74,108.0
 72,108.0
 74,0.0
 71,108.0
 72,0.0
 71,0.0
 72,108.0
 72,0.0
 69,108.0
 69,0.0
 74,108.0
 74,0.0
 76,108.0
 74,108.0
 76,0.0
 73,108.0
 74,0.0
 73,0.0
 74,108.0
 74,0.0
 67,84.0
 67,0.0
 67,108.0
 67,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 77,108.0
 79,0.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 76,108.0
 77,0.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 74,108.0
 74,0.0
 77,108.0
 77,0.0
 72,108.0
 72,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 85,108.0
 85,0.0
 86,108.0
 86,0.0
 88,108.0
 88,0.0
 89,108.0
 89,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 86,108.0
 86,0.0
 88,108.0
 88,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 76,108.0
 76,0.0
 74,108.0
 74,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 83,108.0
 84,0.0
 83,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 79,108.0
 77,108.0
 79,0.0
 77,0.0
 76,108.0
 76,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 83,108.0
 84,0.0
 83,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 79,108.0
 77,108.0
 79,0.0
 77,0.0
 76,108.0
 76,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 84,108.0
 84,0.0
 84,108.0
 83,108.0
 84,0.0
 81,108.0
 83,0.0
 79,108.0
 81,0.0
 78,108.0
 79,0.0
 76,108.0
 78,0.0
 76,0.0
 74,108.0
 74,0.0
 83,108.0
 83,0.0
 83,108.0
 81,108.0
 83,0.0
 80,108.0
 81,0.0
 77,108.0
 80,0.0
 76,108.0
 77,0.0
 74,108.0
 76,0.0
 74,0.0
 72,108.0
 72,0.0
 81,108.0
 79,108.0
 81,0.0
 78,108.0
 79,0.0
 76,108.0
 78,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 72,0.0
 71,108.0
 71,0.0
 79,108.0
 78,108.0
 79,0.0
 76,108.0
 78,0.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 71,108.0
 72,0.0
 71,0.0
 69,108.0
 69,0.0
 76,108.0
 74,108.0
 76,0.0
 72,108.0
 74,0.0
 71,108.0
 72,0.0
 69,108.0
 71,0.0
 68,108.0
 69,0.0
 68,0.0
 69,108.0
 69,0.0
 76,108.0
 74,108.0
 76,0.0
 73,108.0
 74,0.0
 71,108.0
 73,0.0
 69,108.0
 71,0.0
 67,108.0
 69,0.0
 67,0.0
 66,108.0
 66,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,108.0
 74,0.0
 86,0.0
 74,108.0
 86,93.0
 74,0.0
 86,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 73,108.0
 73,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 79,108.0
 78,118.0
 79,0.0
 78,0.0
 78,108.0
 78,0.0
 81,108.0
 79,118.0
 81,0.0
 79,0.0
 79,108.0
 79,0.0
 83,108.0
 81,118.0
 83,0.0
 81,0.0
 78,108.0
 78,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 71,108.0
 71,0.0
 74,108.0
 74,0.0
 79,108.0
 79,0.0
 79,118.0
 78,108.0
 79,0.0
 78,0.0
 81,108.0
 81,0.0
 81,118.0
 79,108.0
 81,0.0
 79,0.0
 83,108.0
 81,118.0
 83,0.0
 81,0.0
 78,108.0
 78,0.0
 74,108.0
 74,0.0
 72,108.0
 72,0.0
 71,108.0
 71,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 79,108.0
 79,0.0
 79,118.0
 78,108.0
 79,0.0
 78,0.0
 78,108.0
 78,0.0
 81,108.0
 81,0.0
 81,118.0
 79,108.0
 81,0.0
 79,0.0
 79,108.0
 79,0.0
 83,108.0
 83,0.0
 83,118.0
 81,108.0
 83,0.0
 81,0.0
 81,108.0
 81,0.0
 84,108.0
 84,0.0
 84,118.0
 83,108.0
 84,0.0
 83,0.0
 83,108.0
 83,0.0
 86,108.0
 86,0.0
 86,118.0
 84,108.0
 86,0.0
 84,0.0
 84,108.0
 84,0.0
 88,108.0
 88,0.0
 89,108.0
 89,0.0
 80,108.0
 80,0.0
 81,108.0
 81,0.0
 82,108.0
 82,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 84,108.0
 84,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 83,108.0
 83,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 78,108.0
 78,0.0
 78,108.0
 78,0.0
 78,108.0
 78,0.0
 78,108.0
 78,0.0
 79,108.0
 79,0.0
 88,108.0
 88,0.0
 88,108.0
 88,0.0
 86,108.0
 86,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 71,108.0
 79,108.0
 71,0.0
 79,0.0
 88,108.0
 88,0.0
 88,108.0
 88,0.0
 86,108.0
 86,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 69,108.0
 78,108.0
 69,0.0
 78,0.0
 71,108.0
 79,108.0
 71,0.0
 79,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 67,108.0
 67,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 77,108.0
 77,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 79,108.0
 79,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 77,108.0
 77,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 69,108.0
 69,0.0
 71,108.0
 71,0.0
 73,108.0
 73,0.0
 74,108.0
 74,0.0
 76,108.0
 76,0.0
 77,108.0
 77,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 69,108.0
 69,0.0
 70,108.0
 70,0.0
 72,108.0
 72,0.0
 74,108.0
 74,0.0
 75,108.0
 75,0.0
 77,108.0
 77,0.0
 79,108.0
 79,0.0
 81,108.0
 81,0.0
 81,108.0
 81,0.0
 82,108.0
 82,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 75,108.0
 75,0.0
 72,108.0
 72,0.0
 69,108.0
 69,0.0
 63,108.0
 63,0.0
 62,108.0
 62,0.0
 82,108.0
 82,0.0
 82,108.0
 82,0.0
 82,108.0
 82,0.0
 82,108.0
 82,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 77,108.0
 77,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 74,108.0
 74,0.0
 75,108.0
 75,0.0
 75,108.0
 75,0.0
 75,108.0
 75,0.0
 75,108.0
 75,0.0
